type,size,cores,blockSize,time,energy,L1_DCM,L2_DCM,FP_INS,TOT_INS,seq_time,speedup,time_s,edp,power_efficiency,instantaneous_power,gflops,joules_per_gflop,cache_miss_rate
Parallel,8192,12,128,12351.519472,372.397383,6834565174,626083763,91628765186,50523097650,62302.208832,5.044092669993727,12.351519472,4599.673527446342,0.03316757860245221,30.14992478004005,89.01832930503112,4.1833787030976435,0.13527605178420804
Parallel,1024,12,256,63.756813,1.671423,14216404,3965544,201326594,99564208,113.591071,1.7816303176885582,0.063756813,0.106564603654899,0.03814522894563494,26.21559832358622,33.682418347981105,0.04962301051937928,0.14278629123429576
Parallel,2048,12,256,299.130986,9.261987,102391716,31657915,1442840578,713790182,920.639072,3.0777121565065815,0.299130986,2.770547303629182,0.03229663202939067,30.962980879553548,57.43259638103824,0.16126707799436885,0.1434479187050516
Parallel,3072,12,256,805.100044,25.469066,352270944,129581287,4831838210,2390429853,3113.594459,3.8673385776140883,0.805100044,20.505146157238904,0.03161089786331387,31.634659803844205,72.01845153047837,0.35364639837085965,0.14736719571917092
Parallel,4096,12,256,2142.08358,69.974272,846851648,312843396,11475615746,5673851580,7472.435349,3.488395793127736,2.14208358,149.89073907365375,0.030612445385641167,32.66645272543474,64.16134027412693,1.0905986642585324,0.1492551639850967
Parallel,5120,12,256,4110.288607,127.571925,1591108014,518623587,22380806146,11064679843,14639.75145,3.5617332138351223,4.110288607,524.3574299005585,0.03221938217989578,31.037218355601468,65.30817703234823,1.9533836465349736,0.14380063739545113
Parallel,6144,12,256,6574.990485,199.552058,2811262365,676744784,38654705666,19108677446,25542.947952,3.88486462608166,6.574990485,1312.052882612168,0.03294874806552985,30.35016681092581,70.5486143327856,2.828575158949131,0.14711967235537166
Parallel,7168,12,256,11293.644485,354.014865,4366449514,1499641807,61404610562,30353689870,41376.450127,3.663693343805482,11.293644485000002,3998.11802771527,0.031901610925292645,31.346379414563263,65.22136341747965,5.427897339924701,0.14385234654174847
Parallel,8192,12,256,19297.61714,597.420597,6563618353,2705410456,91637153794,45297284601,62302.208832,3.22849232524467,19.29761714,11528.793952456233,0.03230155980042315,30.958257315700898,56.97654895934991,10.48537701759072,0.144900923108647
Parallel,1024,13,64,26.32281,1.615197,15977696,325975,165675010,111415522,113.591071,4.31530945974233,0.026322810000000002,0.042516523743570005,0.016296965633294268,61.36111608145178,81.58261401423327,0.01979829917828087,0.14340637384439128
Parallel,2048,13,64,206.706756,7.565832,116581888,2340820,1321730050,883101023,920.639072,4.453841228101901,0.20670675600000002,1.5639085891609923,0.02732108722477581,36.601764482240725,83.11227710428582,0.09103146085754225,0.13201421464099017
Parallel,3072,13,64,692.950093,22.042638,385845887,7370807,4460642306,2975325080,3113.594459,4.4932448822111635,0.692950093,15.274448052065335,0.03143680411573243,31.80984925562309,83.6742199499207,0.2634340423274049,0.12968192605024523
Parallel,4096,13,64,1709.774687,49.676554,878446195,20082057,10572267522,7048993860,7472.435349,4.370421088705707,1.7097746870000001,84.93571456658862,0.03441814194680251,29.05444464566459,80.38424858959208,0.6179886591168805,0.12462008230490926
Parallel,5120,13,64,3342.143485,95.180838,1822768203,26269616,20649082882,13765635675,14639.75145,4.380347975993616,3.3421434850000002,318.10801761854043,0.03511361693411441,28.478980159644458,80.31835174186125,1.1850447118973004,0.1324143865226914
Parallel,6144,13,64,5836.182002,165.220231,2955857155,67400482,35681468418,23785386573,25542.947952,4.376653768379172,5.836182001999999,964.2553385284824,0.03532365235586675,28.30964334960437,79.47943840837061,2.078779547372838,0.1242719829643359
Parallel,7168,13,64,9336.573137,255.492463,5022128151,74065713,56660852738,37769069960,41376.450127,4.431652761657149,9.336573137,2385.4240667517665,0.036543438610163625,27.36469358200669,78.89263870755453,3.238482920403761,0.13296933592272125
Parallel,8192,13,64,14188.767982,383.499638,7460874227,112249182,84578140162,56377173726,62302.208832,4.390952682504722,14.188767982,5441.38738476299,0.0369981261416471,27.02839587528044,77.49169125683432,4.94891299673599,0.13233856424340756
Parallel,1024,14,64,23.088047,1.454316,14086940,316392,153616386,102518811,113.591071,4.91990816720011,0.023088047,0.033577316160852,0.01587553667841102,62.98999651204798,93.01278917181692,0.0156356562678013,0.1374083435282916
Parallel,2048,14,64,196.559499,7.436139,102532205,2408801,1227358210,820198109,920.639072,4.683767900731168,0.196559499,1.461643756334361,0.02643300495055297,37.83149142031543,87.40289465227015,0.08507886414499727,0.12500907265564057
Parallel,3072,14,64,671.692004,21.229798,342431006,7815734,4141875202,2760890742,3113.594459,4.635449641291249,0.671692004,14.25988556313519,0.03163911422991401,31.606447409786348,86.32238905735134,0.2459361728959474,0.12402917681267664
Parallel,4096,14,64,1636.760648,48.245643,816575791,19218103,9817292802,6545769890,7472.435349,4.565380624302498,1.6367606479999999,78.96656989985667,0.03392556397268868,29.47629701322096,83.9700988901097,0.5745574155288097,0.12474862464192123
Parallel,5120,14,64,3181.569038,92.570194,1581165873,36085050,19174260738,12782602900,14639.75145,4.601425043789981,3.181569038,294.5184630720534,0.034369259699293706,29.095767809643863,84.37203555662714,1.097166773200234,0.12369670601282623
Parallel,6144,14,64,5687.865938,159.066695,2733799090,64960948,33132904450,22084556281,25542.947952,4.49077883171444,5.687865938,904.750036360735,0.035757742612304855,27.965971197966027,81.55193406880892,1.9504956788123322,0.12378782055729906
Parallel,7168,14,64,9023.382925,242.868604,4592257498,66894415,52613349378,35071232733,41376.450127,4.585469825553258,9.023382925,2191.4964143521865,0.03715335278577218,26.91547128373697,81.6309024438304,2.97520420244179,0.13094086349804726
Parallel,8192,14,64,13703.621066,372.133374,6597270146,148622232,78536769538,52350338923,62302.208832,4.546404817525038,13.703621066,5099.574743308057,0.03682448827070264,27.155842401633436,80.23511614050639,4.638036210333718,0.12602153647378783
Parallel,1024,15,64,22.599207,1.461304,13054434,286716,143654914,96186463,113.591071,5.026329950427022,0.022599207,0.033024311585928,0.015465096242807794,64.6617379096532,95.02473462896286,0.015378143445555121,0.13572007528751734
Parallel,2048,15,64,196.327299,7.189997,94660817,2250845,1145569282,763923811,920.639072,4.689307481380875,0.196327299,1.4115926908281031,0.027305616261035993,36.622502507916636,87.50626770452335,0.08216550869565126,0.12391395010463943
Parallel,3072,15,64,681.576962,21.124838,314870523,7869704,3865575426,2578686906,3113.594459,4.568221393316401,0.681576962,14.398202906782155,0.032264245624037444,30.994061093279736,85.07044945571386,0.24832169261074857,0.12210498384560378
Parallel,4096,15,64,1665.77918,50.015708,752522886,17921671,9162981378,6109642549,7472.435349,4.485849888578869,1.66577918,83.31512505935943,0.03330512046335523,30.025413092268327,82.50730656388681,0.6061973185522906,0.12316970755075839
Parallel,5120,15,64,3223.915027,91.957098,1544380077,29777985,17896046594,11928542882,14639.75145,4.540985518350636,3.223915027,296.4618700815116,0.035058903522597024,28.523424851420565,83.26381239948233,1.1044065284785316,0.12946929832732942
Parallel,6144,15,64,5640.689375,159.754007,2726832372,41205496,30924079106,20614374342,25542.947952,4.5283379838656685,5.640689375,901.1227298985756,0.035308594012292915,28.321716793703075,82.23400317412444,1.9426757890131248,0.13227820193622444
Parallel,7168,15,64,9075.970924,261.649051,4056989359,91855643,49105862658,32733339096,41376.450127,4.558900692110679,9.075970924,2374.719179168193,0.034687574402859196,28.828766992643132,81.15791659448908,3.2239498249732907,0.12394058996247537
Parallel,8192,15,64,13647.754952,384.722871,6188022481,144930482,73301229570,48860621218,62302.208832,4.565015202216095,13.647754952,5250.603467837907,0.03547424907837101,28.189462102235435,80.5635528805324,4.77539603510914,0.126646414366921
Parallel,1024,16,32,26.741473,1.704273,10899816,228783,134217730,122833422,113.591071,4.2477492171055795,0.026741472999999998,0.045574770414128996,0.015690838850348506,63.73145563073508,80.30536118934062,0.021222406259797977,0.08873656552530142
Parallel,2048,16,32,221.085,8.987145,97727551,1531193,1073741826,967855370,920.639072,4.16418604609087,0.221085,1.986922952325,0.024600137195961564,40.65017979510143,77.70707729606261,0.11565413747011916,0.10097330038061368
Parallel,3072,16,32,873.32737,25.228371,361677334,10436546,3623878658,2903493278,3113.594459,3.5652088391550123,0.8733273699999999,22.032626894814268,0.03461687518389515,28.887644961819987,66.39212337522413,0.37999042231890107,0.12456627220061366
Parallel,4096,16,32,2089.43671,60.095006,863721248,17774913,8589934594,6774804330,7472.435349,3.576291788708929,2.0894367099999998,125.56471162407024,0.03476889094578008,28.761343051161383,65.7779930898218,0.9136035196139001,0.12749021313800807
Parallel,5120,16,32,4201.548129,117.715455,1622025667,50869929,16777216002,13201110077,14639.75145,3.484370760613986,4.201548129,494.5871497096337,0.03569240869009086,28.017162099727553,63.88965394617285,1.8424807105572287,0.1228703993481593
Parallel,6144,16,32,7381.186935,199.989047,2907544118,65346252,28991029250,22804780134,25542.947952,3.460547494181571,7.381186935,1476.1565408595009,0.03690795593920701,27.09442922407167,62.84307280831656,3.1823562735387716,0.12749713441284607
Parallel,7168,16,32,11723.780009,313.156687,4496733420,128199425,46036680706,36500644320,41376.450127,3.5292755489472265,11.723780009,3671.38010673527,0.03743742508362915,26.711238760843244,62.82844702805272,4.984313663843647,0.12319600116034335
Parallel,8192,16,32,17795.191632,460.754554,6887167663,164361321,68719476738,54035886506,62302.208832,3.5010698463041985,17.795191631999998,8199.21558374669,0.03862184644191276,25.89208160992509,61.78700687880291,7.457143132111643,0.12745543949270208
Parallel,1024,16,64,22.020905,1.403172,12887139,142763,134217730,89840912,113.591071,5.1583289151830956,0.022020905,0.03089911731066,0.015693660506338494,63.71999697560114,97.52022671184496,0.014388522743554786,0.14344399130765725
Parallel,2048,16,64,187.04365,5.904907,100463508,1319269,1073741826,666317903,920.639072,4.92205467547281,0.18704365,1.10447535819055,0.031675968817121085,31.569673709853287,91.84951846266901,0.06428892713683598,0.150774138812236
Parallel,3072,16,64,648.950106,21.676262,318519878,4222106,3623878658,2416774357,3113.594459,4.79789498485728,0.648950106,14.066812522583774,0.02993828483896347,33.402047090504674,89.34748289570354,0.2426062973178884,0.13179545582210925
Parallel,4096,16,64,1582.940082,49.858398,702859739,15852076,8589997834,5727681517,7472.435349,4.720605305261327,1.5829400820000001,78.92285661850865,0.031748715271597776,31.49733749682131,86.82511425091324,0.5742393595465448,0.12271278298450825
Parallel,5120,16,64,3088.725304,94.690309,1364111215,33457328,16777216002,11184866882,14639.75145,4.739738891976261,3.088725304,292.4723534518789,0.032619233547965296,30.65675956271442,86.9081674736071,1.0895444208826086,0.12196043362798424
Parallel,6144,16,64,5538.732474,165.354684,2553657327,35036627,28991029250,19324109459,25542.947952,4.611695558849264,5.538732474000001,915.8553579988082,0.03349607244267722,29.85424639594174,83.74776542204229,1.9744369675621085,0.1321487715859869
Parallel,7168,16,64,8879.153093,260.477924,4053586941,55457709,46036680706,30685500411,41376.450127,4.659954580535352,8.879153093000001,2312.823364542819,0.03408792943620052,29.33589738478,82.95688603958165,3.13991925728404,0.13210105381064238
Parallel,8192,16,64,13442.504064,385.04776,5853255781,127386225,68719476738,45806681019,62302.208832,4.634717500205175,13.442504064000001,5176.006078634097,0.034911264161100436,28.644050109025873,81.7936615485631,4.7075501048621815,0.12778170456340524
Parallel,1024,16,128,27.427682,1.496474,12218285,2090439,134217742,74623052,113.591071,4.1414754261771005,0.027427682000000002,0.041044812993268,0.01832820483349527,54.56071716158879,78.29621358450926,0.0191129804557506,0.16373338629998677
Parallel,2048,16,128,161.05229,5.319274,84895110,1366651,1073741826,585247302,920.639072,5.716398518766794,0.16105229,0.8566812588374599,0.030277118644386432,33.02824194551968,106.67261660172606,0.04986541222533328,0.14505852433643512
Parallel,3072,16,128,658.10813,19.444566,290330920,15519403,3623878658,2047655460,3113.594459,4.73112900003226,0.65810813,12.79662696892158,0.03384534938964439,29.54615679949129,88.10415166273664,0.22069976990907245,0.14178699770126366
Parallel,4096,16,128,1529.235213,43.195444,685415102,22526164,8589934594,4844496086,7472.435349,4.886387185880214,1.529235213,66.05599400596958,0.03540269693720476,28.246435625335028,89.87430599533285,0.48062061255018906,0.14148326055640043
Parallel,5120,16,128,3128.901248,86.467162,1344247867,117431049,16777216002,9386555225,14639.75145,4.678879354008938,3.128901248,270.5472110928182,0.036186006058577476,27.634992333257557,85.79224293882221,1.0078669007600032,0.14320992470376692
Parallel,6144,16,128,5164.982784,133.465113,2276314782,53043284,28991029250,16134003697,25542.947952,4.945408149495973,5.164982784,689.3450109096146,0.03869912269882842,25.84037906446582,89.80794077473541,1.4861170610154568,0.14108802903170675
Parallel,7168,16,128,8702.392852,215.128248,3607221151,51149907,46036680706,25328214194,41376.450127,4.754606098653749,8.702392852000001,1872.1305276584835,0.0404521160419621,24.72058566633875,84.64187997381849,2.5416288965526723,0.142419087400742
Parallel,8192,16,128,12981.654403,333.528192,5413649719,108718565,68719476738,37548531830,62302.208832,4.799250303382151,12.981654403,4329.7477222014295,0.038922210219038994,25.69227169712076,84.69734239126778,3.9378826133556046,0.14417740069066237
Parallel,1024,16,256,44.535531,1.500731,10889763,4124955,134217742,70066883,113.591071,2.5505718344303565,0.044535530999999996,0.066835851973161,0.029675891948657017,33.69738647553119,48.2195586261226,0.03112286886813165,0.15541954392348237
Parallel,2048,16,256,248.704031,8.41587,75978087,19849307,1073741826,530844034,920.639072,3.7017456785813017,0.248704031,2.09306079337197,0.02955179096159993,33.838896644180245,69.07756627394592,0.1218321729318687,0.14312694903527917
Parallel,3072,16,256,835.025168,27.965869,247386794,66655143,3623878658,1793350434,3113.594459,3.7287432502872773,0.835025168,23.352204459990993,0.02985872414692352,33.491049218291344,69.43749807550711,0.40274879964121985,0.13794671097729247
Parallel,4096,16,256,1885.245789,52.802902,679218011,159057843,8589934594,4414844018,7472.435349,3.9636398567232125,1.885245789,99.54644864247969,0.035703450333089644,28.0084975169251,72.90240576264722,0.7242957409651694,0.15384869957595862
Parallel,5120,16,256,3919.426789,127.61454,1154264976,349461251,16777216002,8294891939,14639.75145,3.735176656721065,3.919426789,500.1758467419121,0.03071301114277417,32.559490678115075,68.4884475335457,1.8633002293926184,0.1391537086303687
Parallel,6144,16,256,6671.79582,185.712213,2230902715,344830268,28991029250,14814742482,25542.947952,3.828496650846248,6.671795820000001,1239.0339664163498,0.035925455371101526,27.835416132383976,69.52497955310628,2.671158110275239,0.1505866684966384
Parallel,7168,16,256,11028.425765,343.767928,3165639740,903047066,46036680706,22757504797,41376.450127,3.751800212348802,11.028425765,3791.2190743358647,0.03208101997519676,31.171078749152734,66.78984897388027,5.147008614055086,0.13910311206074355
Parallel,8192,16,256,16178.208645,471.310374,5175691198,893080774,68719476738,33969346691,62302.208832,3.850995508779952,16.178208645,7624.957567124984,0.0343260185590568,29.13242030326158,67.96250758676007,6.93485850854357,0.15236357781856524
Parallel,1024,16,512,214.808041,6.552029,56832991,27747846,268435470,146205489,113.591071,0.5288026950536735,0.214808041,1.407428514065189,0.03278496493223702,30.50178647641966,9.99722188239685,0.6553849736532146,0.38871995428297496
Parallel,2048,16,512,244.76239,7.176615,78275175,17714222,1073741826,537315161,920.639072,3.761358401509317,0.24476239000000002,1.7565654395098502,0.03410554836785867,29.320742455570887,70.18998786537425,0.1022455654753052,0.1456783293706466
Parallel,3072,16,512,4340.248791,111.207597,284829157,86153418,3758096386,1842097731,3113.594459,0.7173769543940413,4.340248791,482.66863842926523,0.039028347955400916,25.62240146938158,13.35915549731444,8.324448130149829,0.15462217460382943
Parallel,4096,16,512,1839.293535,49.920972,626921698,94105514,8589934594,4256225849,7472.435349,4.06266602192999,1.839293535,91.81932106051602,0.03684410501862824,27.141383933587306,74.72377347969093,0.6680734881994141,0.14729521417367814
Parallel,5120,16,512,16139.025412,410.77432,1279563590,549993980,16911433730,9575404581,14639.75145,0.9071025713309038,16.139025412000002,6629.49718907702,0.039289275463957926,25.452238255636743,16.632693062147833,24.696801562149155,0.13363023767569826
Parallel,6144,16,512,12908.95739,335.035897,2133736038,722173652,28991029250,14835028257,25542.947952,1.9786995324492274,12.90895739,4324.964118493428,0.038530072465637916,25.953753419275944,35.932914948447284,9.32392758785848,0.1438309385756096
Parallel,7168,16,512,85287.76636,1897.869564,3477466426,1070657666,46170898434,22819816433,41376.450127,0.4851393334930339,85.28776635999999,161865.05595618705,0.04493868702981107,22.25254154258285,8.636489413439016,219.75011757054605,0.15238801049123232
Parallel,8192,16,512,16945.216217,410.388826,4971503130,935260965,68719476738,34473308818,62302.208832,3.6766842059823563,16.945216217000002,6954.127389610792,0.04129063742344681,24.21856533103923,64.88625543018645,6.32474201630502,0.14421311154803232
SYCL_CPU,1024,16,32,26.084435,1.643638,935621,107362,13,2447041,113.591071,4.3547453107571625,0.026084435,0.042873368574529995,0.015869939122848217,63.012213988917146,82.32816420980558,0.019964468001634813,0.3823479050820971
SYCL_CPU,2048,16,32,253.223688,7.864003,2176633,251008,2,11121972,920.639072,3.6356751584788545,0.253223688,1.991351842103064,0.032200354959172825,31.0555582777864,67.84463696777057,0.11591193278454384,0.19570567162010477
SYCL_CPU,3072,16,32,914.573859,24.039909,4891090,568234,2,24992069,3113.594459,3.404421008057699,0.914573859,21.986272344138833,0.03804398173886598,26.285366417847726,63.39789610802773,0.3791909586248235,0.1957056856717225
SYCL_CPU,4096,16,32,2423.747604,61.018603,8652565,921072,2,44409743,7472.435349,3.0830088647299596,2.4237476040000003,147.89369282067722,0.03972145353770227,25.17531235484204,56.705142583815,1.0760682403683113,0.194834836130441
SYCL_CPU,5120,16,32,4401.680085,109.500014,14387007,1951815,2,54440518,14639.75145,3.325946267628398,4.401680085,481.98403093102115,0.040197986504367025,24.876867897136144,60.98477190897439,1.7955304344409002,0.26427020771551074
SYCL_CPU,6144,16,32,8008.001646,196.875668,20672326,3046657,2,78381727,25542.947952,3.1896781595641546,8.008001646,1576.5806734013495,0.040675425903824745,24.584868573090198,57.924122455656146,3.398854564447106,0.2637390982722287
SYCL_CPU,7168,16,32,12222.096045,297.356739,28186416,4005755,2,106676604,41376.450127,3.3853808687689786,12.222096045,3634.3226236859973,0.041102468658024936,24.329438903537923,60.26682236434675,4.934003940050326,0.264223034321565
SYCL_CPU,8192,16,32,18851.770187,445.499605,36932070,5633240,2,139324843,62302.208832,3.3048466119623616,18.851770187,8398.456171859276,0.04231601998165633,23.63171206634018,58.32405216430087,7.63835139137816,0.2650788560371821
SYCL_CPU,1024,16,64,21.824036,1.350058,936078,92484,13,2447040,113.591071,5.2048608699142545,0.021824035999999998,0.029463714394087997,0.01616525808520819,61.861059979923056,98.39993152503966,0.013720111173618581,0.3825348175755198
SYCL_CPU,2048,16,64,165.233931,8.415931,2163665,241891,2,11121841,920.639072,5.571731341306647,0.165233931,1.3905973621547612,0.019633470260153035,50.93343085809658,103.97301014402423,0.08094341972346657,0.19454198275267556
SYCL_CPU,3072,16,64,601.967655,25.211053,4871746,546339,2,24992291,3113.594459,5.17236172598011,0.601967655,15.176238454490717,0.023877132581491146,41.88107581959698,96.32088703503513,0.2617402494521245,0.19492994859894996
SYCL_CPU,4096,16,64,1501.763694,58.71016,8659283,975149,2,44409918,7472.435349,4.975773071925123,1.501763694,88.16878675693104,0.02557928123513886,39.09413993330964,91.51836205729981,0.6415123553374072,0.19498534088714148
SYCL_CPU,5120,16,64,2984.944384,110.191079,14422966,2013810,2,54440680,14639.75145,4.904530727095785,2.984944384,328.91424242795034,0.02708880256994307,36.91562214379938,89.92980151954482,1.2253010363427936,0.2649299384210484
SYCL_CPU,6144,16,64,5319.52543,187.945496,20740428,3126950,2,78381708,25542.947952,4.801734344185662,5.31952543,999.7808454259632,0.028303553653661377,35.331252472271764,87.19884397056073,2.1553668310494163,0.26460801287973973
SYCL_CPU,7168,16,64,8525.921444,288.951549,28297263,3897824,2,106676619,41376.450127,4.8530179874127395,8.525921444,2463.5782078961165,0.02950640504785804,33.89094667337636,86.39381632848176,3.344586004875216,0.2652620908429803
SYCL_CPU,8192,16,64,14014.651711,455.056102,37064519,5850086,2,139324575,62302.208832,4.445505326621812,14.014651711,6377.452778495291,0.030797634949635288,32.47002575474849,78.4544382871107,5.800259512848507,0.26603001659972764
SYCL_CPU,1024,16,128,20.043752,1.258754,937049,83223,13,2447039,113.591071,5.66715607936079,0.020043752,0.025230153005008,0.01592348624115594,62.80031802429006,107.1398033661562,0.01174870552728325,0.38293178000023703
SYCL_CPU,2048,16,128,169.673054,6.02749,2178650,239318,2,11122130,920.639072,5.425959221550878,0.16967305400000002,1.0227026362544602,0.028149869016788086,35.52414398104722,101.25278457002369,0.05952912826640882,0.19588424159760764
SYCL_CPU,3072,16,128,657.580586,18.876908,4873561,545445,2,24992072,3113.594459,4.734924548091813,0.657580586,12.413088224508089,0.03483518519028646,28.706607831636926,88.17483321504264,0.21408498674403614,0.1950042797571966
SYCL_CPU,4096,16,128,1579.227687,44.610135,8719484,990551,2,44410000,7472.435349,4.731702344451108,1.5792276870000002,70.44956031280775,0.035400648014178845,28.248070475983237,87.02921979102813,0.5125880147738481,0.1963405539292952
SYCL_CPU,5120,16,128,3299.5044,91.537594,14364464,1946927,2,54440767,14639.75145,4.436954668101064,3.2995044,302.0286941684136,0.03604534766338735,27.742831317333597,81.35629581218319,1.1251445642427116,0.2638549159309236
SYCL_CPU,6144,16,128,5425.917154,144.183126,20671637,3030893,2,78381688,25542.947952,4.707581635884299,5.4259171539999995,782.3256966807432,0.037632123151498324,26.573042290870188,85.48904356677173,1.6865684768994391,0.2637304391811516
SYCL_CPU,7168,16,128,8903.225668,236.94281,28171984,4071315,2,106676701,41376.450127,4.647354977838578,8.903225668,2109.555307840047,0.0375754202796869,26.613142116752197,82.73258689953718,2.8639598842439375,0.2640875067930719
SYCL_CPU,8192,16,128,16621.359036,443.028908,37013814,5472652,2,139324824,62302.208832,3.7483221857527047,16.621359036,7363.742543195013,0.03751754961326361,26.65419277932984,66.15052508008407,6.697284828255773,0.26566560744408335
SYCL_CPU,1024,16,256,45.368703,1.785887,935863,118707,13,2447041,113.591071,2.503731944904839,0.045368702999999996,0.08102337689456099,0.025404016603514105,39.36385397660586,47.33403218513873,0.03772944998674141,0.38244680003318293
SYCL_CPU,2048,16,256,268.20023,8.102287,2171562,254736,2,11121971,920.639072,3.432655788550219,0.26820023,2.17303523692601,0.033101793357850684,30.209843593348154,64.05613143583062,0.12648729822400548,0.1952497448518792
SYCL_CPU,3072,16,256,843.704263,22.717941,4890191,556638,2,24992071,3113.594459,3.690386069555749,0.843704263,19.16722366828248,0.03713823638330604,26.92642670693724,68.7232020018844,0.3305716313884366,0.1956696986016085
SYCL_CPU,4096,16,256,2075.045622,53.25013,8661004,1016464,2,44409746,7472.435349,3.60109448668305,2.075045622,110.49644912743086,0.0389678977685125,25.662149032017762,66.23418396918503,0.8039674803689623,0.1950248488248503
SYCL_CPU,5120,16,256,4272.956761,108.035398,14427060,1960527,2,54440607,14639.75145,3.4261407893521154,4.2729567610000005,461.63058431142593,0.03955145109938874,25.28352240445243,62.82194532134185,1.7197079372086597,0.26500549488729985
SYCL_CPU,6144,16,256,7175.701166,179.630648,20651761,2850867,2,78381841,25542.947952,3.5596448850222364,7.175701166,1288.9758503029357,0.03994697589689705,25.033184053305938,64.64266797589771,2.778824785928948,0.26347634524175056
SYCL_CPU,7168,16,256,11631.278564,288.593855,28094553,4118554,2,106676507,41376.450127,3.557343236113728,11.631278564,3356.7155193636245,0.040303278682077275,24.811877164839608,63.32811025125062,4.557120903419044,0.2633621383947264
SYCL_CPU,8192,16,256,17095.947684,408.351349,37179486,5562217,2,139324664,62302.208832,3.6442676348564333,17.095947684,6981.153299194825,0.04186577986301693,23.88585625950258,64.31416661417529,6.349321937882292,0.26685502001282413
SYCL_GPU,1024,16,8,46.494528,1.36229,2725327,126678,339754,201307721,113.591071,2.443106229619107,0.046494528,0.06333903054912,0.03412968457523728,29.300007089006257,46.187879313453834,0.029494534502327443,0.013538114616080722
SYCL_GPU,2048,16,8,123.668173,3.657486,14657893,55417,2221264,1097455783,920.639072,7.444430120270315,0.12366817299999999,0.452314611393078,0.03381234350589448,29.574998249549626,138.919082955968,0.02632817552617506,0.013356249269497904
SYCL_GPU,3072,16,8,290.885098,10.964914,39332961,113726,6013867,3013047733,3113.594459,10.703863760666074,0.290885098,3.1895300834515723,0.02652871677789721,37.69500079374984,199.32976592702593,0.05500891424321556,0.013054211046579526
SYCL_GPU,4096,16,8,648.000985,38.675939,91681815,193788,14422141,7198027327,7472.435349,11.53151850378746,0.648000985,25.062046567799914,0.016754628375021483,59.68500032449796,212.0968280194821,0.1823503885520034,0.012737075150590076
SYCL_GPU,5120,16,8,1269.22897,90.730833,177664220,297838,28119916,14004108956,14639.75145,11.534365978110317,1.26922897,115.158201715832,0.013988948718237821,71.48500006267585,211.49490150701493,0.42899773164030913,0.012686577957812913
SYCL_GPU,6144,16,8,2179.698126,151.260151,305063935,414384,49282114,24504885337,25542.947952,11.718571322935569,2.179698126,329.70146767317704,0.014410260148424682,69.3949997918198,212.80766471053983,0.7107833789997343,0.012449106812974271
SYCL_GPU,7168,16,8,3461.584663,227.6165,454590107,768970,73651540,36598776645,41376.450127,11.95303716510602,3.461584663,787.9137854457396,0.01520796894337625,65.75500013994602,212.78892847463484,1.069682063026755,0.01242090989568922
SYCL_GPU,8192,16,8,5159.428858,329.713301,707295876,733817,115447996,57305523321,62302.208832,12.075408062928657,5.159428858,1701.1323200458403,0.015648227846288797,63.90499996695564,213.10723687393076,1.5471708320963808,0.012342542830261644
SYCL_GPU,1024,16,16,45.268515,0.769565,2891261,125868,351889,210542609,113.591071,2.5092731891028457,0.045268515,0.034837064745975005,0.05882351068460754,17.000005412150145,47.43879157511573,0.01622227241563378,0.013732426959713414
SYCL_GPU,2048,16,16,120.091786,3.491068,22608581,54731,2109655,1043336990,920.639072,7.666128572690226,0.120091786,0.419248591167448,0.03439972696034566,29.069998176228303,143.0561552644408,0.024403479833123742,0.021669490506609948
SYCL_GPU,3072,16,16,254.884635,6.170757,40194785,111852,5465148,2742109833,3113.594459,12.215700875809953,0.254884635,1.5728311456186952,0.04130524585557332,24.20999994762336,227.4835377817105,0.027126169480981774,0.014658342461806124
SYCL_GPU,4096,16,16,550.641029,24.759574,91328473,188594,12753796,6374394951,7472.435349,13.570429654634399,0.550641029,13.633637304961647,0.022239519508695908,44.96500023793178,249.5980979143492,0.09919776715805088,0.014327394788374795
SYCL_GPU,5120,16,16,1049.867287,67.95266,174736235,287070,24785442,12357998157,14639.75145,13.944382905608144,1.049867287,71.34127479863342,0.015449980721873141,64.72499985610085,255.68513213422943,0.26576695888725455,0.014139525898943699
SYCL_GPU,6144,16,16,1786.680062,123.575726,296436341,545488,42292108,21054128455,25542.947952,14.296318907486638,1.7866800619999998,220.790285791375,0.014458179772296057,69.164999726739,259.61921097880366,0.47598837364192287,0.014079725106341383
SYCL_GPU,7168,16,16,2833.725731,190.950608,464449155,561021,67094542,33361745810,41376.450127,14.60143078575165,2.833725731,541.1016512396944,0.014840097974445831,67.38499986468874,259.93584460415093,0.7346066807015145,0.01392160822893099
SYCL_GPU,8192,16,16,4237.255851,261.820039,689266513,950097,100185493,49770889298,62302.208832,14.703433312221769,4.237255851,1109.398492161798,0.016183848521235607,61.78999999214351,259.4867212270209,1.0089920507760308,0.013848788372517538
SYCL_GPU,1024,16,32,46.299185,0.768103,3435386,125716,369976,219535671,113.591071,2.4534140503769124,0.046299185,0.035562542896055,0.060277313068690004,16.589989651005734,46.38275269856262,0.016560099504913668,0.015648418247256046
SYCL_GPU,2048,16,32,124.915821,2.28471,16222319,128568,2105977,1041533844,920.639072,7.3700758209002215,0.124915821,0.28539642539691,0.0546746943813438,18.289997069306377,137.5315716333482,0.016612258355419036,0.015575412257078801
